id,head,relation,tail,head_entity_id,tail_entity_id,head_source_id,tail_source_id
1767,施工情况 加砂前,统计量,砂比平均值: 无数据,E1766,E1768,condition:红页L1HF:34:加砂前,condition_stats:红页L1HF:34:加砂前:砂比:mean
1768,施工情况 加砂前,统计量,砂比方差: 无数据,E1766,E1769,condition:红页L1HF:34:加砂前,condition_stats:红页L1HF:34:加砂前:砂比:var
1769,施工情况 加砂前,统计量,排量平均值: 8.1314,E1766,E1770,condition:红页L1HF:34:加砂前,condition_stats:红页L1HF:34:加砂前:排量:mean
1770,施工情况 加砂前,统计量,排量方差: 86.0413,E1766,E1771,condition:红页L1HF:34:加砂前,condition_stats:红页L1HF:34:加砂前:排量:var
1771,施工情况 加砂前,统计量,施工泵压平均值: 45.57,E1766,E1772,condition:红页L1HF:34:加砂前,condition_stats:红页L1HF:34:加砂前:施工泵压:mean
1772,施工情况 加砂前,统计量,施工泵压方差: 255.2256,E1766,E1773,condition:红页L1HF:34:加砂前,condition_stats:红页L1HF:34:加砂前:施工泵压:var
1773,段号 34,施工情况,施工情况 加砂中,E1758,E1774,segment:红页L1HF:34,condition:红页L1HF:34:加砂中
1774,施工情况 加砂中,施工时间,施工时间 2024-01-21 14:53:20,E1774,E1775,condition:红页L1HF:34:加砂中,condition_time:红页L1HF:34:加砂中
1775,施工情况 加砂中,统计量,砂比平均值: 10.0459,E1774,E1776,condition:红页L1HF:34:加砂中,condition_stats:红页L1HF:34:加砂中:砂比:mean
1776,施工情况 加砂中,统计量,砂比方差: 7.1363,E1774,E1777,condition:红页L1HF:34:加砂中,condition_stats:红页L1HF:34:加砂中:砂比:var
1777,施工情况 加砂中,统计量,排量平均值: 22.6289,E1774,E1778,condition:红页L1HF:34:加砂中,condition_stats:红页L1HF:34:加砂中:排量:mean
1778,施工情况 加砂中,统计量,排量方差: 23.9665,E1774,E1779,condition:红页L1HF:34:加砂中,condition_stats:红页L1HF:34:加砂中:排量:var
1779,施工情况 加砂中,统计量,施工泵压平均值: 56.7426,E1774,E1780,condition:红页L1HF:34:加砂中,condition_stats:红页L1HF:34:加砂中:施工泵压:mean
1780,施工情况 加砂中,统计量,施工泵压方差: 26.9622,E1774,E1781,condition:红页L1HF:34:加砂中,condition_stats:红页L1HF:34:加砂中:施工泵压:var
1781,施工情况 加砂中,工况,工况 缝内暂堵,E1774,E1782,condition:红页L1HF:34:加砂中,worktype:红页L1HF:34:加砂中:缝内暂堵
1782,工况 缝内暂堵,工况时间,工况时间 2024-01-21 15:08:40,E1782,E1783,worktype:红页L1HF:34:加砂中:缝内暂堵,worktype_time:红页L1HF:34:加砂中:缝内暂堵
1783,工况 缝内暂堵,统计量,砂比平均值: 无数据,E1782,E1784,worktype:红页L1HF:34:加砂中:缝内暂堵,worktype_stats:红页L1HF:34:加砂中:缝内暂堵:砂比:mean
1784,工况 缝内暂堵,统计量,砂比方差: 无数据,E1782,E1785,worktype:红页L1HF:34:加砂中:缝内暂堵,worktype_stats:红页L1HF:34:加砂中:缝内暂堵:砂比:var
1785,工况 缝内暂堵,统计量,排量平均值: 11.7518,E1782,E1786,worktype:红页L1HF:34:加砂中:缝内暂堵,worktype_stats:红页L1HF:34:加砂中:缝内暂堵:排量:mean
1786,工况 缝内暂堵,统计量,排量方差: 75.0805,E1782,E1787,worktype:红页L1HF:34:加砂中:缝内暂堵,worktype_stats:红页L1HF:34:加砂中:缝内暂堵:排量:var
1787,工况 缝内暂堵,统计量,施工泵压平均值: 45.0954,E1782,E1788,worktype:红页L1HF:34:加砂中:缝内暂堵,worktype_stats:红页L1HF:34:加砂中:缝内暂堵:施工泵压:mean
1788,工况 缝内暂堵,统计量,施工泵压方差: 64.9833,E1782,E1789,worktype:红页L1HF:34:加砂中:缝内暂堵,worktype_stats:红页L1HF:34:加砂中:缝内暂堵:施工泵压:var
1789,工况 缝内暂堵,当前建议,当前建议: 无建议,E1782,E1790,worktype:红页L1HF:34:加砂中:缝内暂堵,suggestion:红页L1HF:34:加砂中:缝内暂堵
1790,施工情况 加砂中,工况,工况 缝口暂堵,E1774,E1791,condition:红页L1HF:34:加砂中,worktype:红页L1HF:34:加砂中:缝口暂堵
1791,工况 缝口暂堵,工况时间,工况时间 2024-01-21 15:35:50,E1791,E1792,worktype:红页L1HF:34:加砂中:缝口暂堵,worktype_time:红页L1HF:34:加砂中:缝口暂堵
1792,工况 缝口暂堵,统计量,砂比平均值: 8.8077,E1791,E1793,worktype:红页L1HF:34:加砂中:缝口暂堵,worktype_stats:红页L1HF:34:加砂中:缝口暂堵:砂比:mean
1793,工况 缝口暂堵,统计量,砂比方差: 9.0438,E1791,E1794,worktype:红页L1HF:34:加砂中:缝口暂堵,worktype_stats:红页L1HF:34:加砂中:缝口暂堵:砂比:var
1794,工况 缝口暂堵,统计量,排量平均值: 24.0064,E1791,E1795,worktype:红页L1HF:34:加砂中:缝口暂堵,worktype_stats:红页L1HF:34:加砂中:缝口暂堵:排量:mean
1795,工况 缝口暂堵,统计量,排量方差: 0.0,E1791,E1796,worktype:红页L1HF:34:加砂中:缝口暂堵,worktype_stats:红页L1HF:34:加砂中:缝口暂堵:排量:var
1796,工况 缝口暂堵,统计量,施工泵压平均值: 57.399,E1791,E1797,worktype:红页L1HF:34:加砂中:缝口暂堵,worktype_stats:红页L1HF:34:加砂中:缝口暂堵:施工泵压:mean
1797,工况 缝口暂堵,统计量,施工泵压方差: 0.6,E1791,E1798,worktype:红页L1HF:34:加砂中:缝口暂堵,worktype_stats:红页L1HF:34:加砂中:缝口暂堵:施工泵压:var
1798,工况 缝口暂堵,当前建议,当前建议: 无建议,E1791,E1799,worktype:红页L1HF:34:加砂中:缝口暂堵,suggestion:红页L1HF:34:加砂中:缝口暂堵
1799,段号 34,施工情况,施工情况 加砂后,E1758,E1800,segment:红页L1HF:34,condition:红页L1HF:34:加砂后
1800,施工情况 加砂后,施工时间,施工时间 2024-01-21 16:32:10,E1800,E1801,condition:红页L1HF:34:加砂后,condition_time:红页L1HF:34:加砂后
1801,施工情况 加砂后,统计量,砂比平均值: 无数据,E1800,E1802,condition:红页L1HF:34:加砂后,condition_stats:红页L1HF:34:加砂后:砂比:mean
1802,施工情况 加砂后,统计量,砂比方差: 无数据,E1800,E1803,condition:红页L1HF:34:加砂后,condition_stats:红页L1HF:34:加砂后:砂比:var
1803,施工情况 加砂后,统计量,排量平均值: 1.5161,E1800,E1804,condition:红页L1HF:34:加砂后,condition_stats:红页L1HF:34:加砂后:排量:mean
1804,施工情况 加砂后,统计量,排量方差: 31.9933,E1800,E1805,condition:红页L1HF:34:加砂后,condition_stats:红页L1HF:34:加砂后:排量:var
1805,施工情况 加砂后,统计量,施工泵压平均值: 36.3656,E1800,E1806,condition:红页L1HF:34:加砂后,condition_stats:红页L1HF:34:加砂后:施工泵压:mean
1806,施工情况 加砂后,统计量,施工泵压方差: 55.3223,E1800,E1807,condition:红页L1HF:34:加砂后,condition_stats:红页L1HF:34:加砂后:施工泵压:var
1807,井号 红页L1HF,段号,段号 4,E0001,E1808,well:红页L1HF,segment:红页L1HF:4
1808,段号 4,段号时间,段号时间 2024-01-06 08:01:40,E1808,E1809,segment:红页L1HF:4,segment_time:红页L1HF:4
1809,段号 4,统计量,砂比平均值: 9.6576,E1808,E1810,segment:红页L1HF:4,segment_stats:红页L1HF:4:砂比:mean
1810,段号 4,统计量,砂比方差: 6.8597,E1808,E1811,segment:红页L1HF:4,segment_stats:红页L1HF:4:砂比:var
1811,段号 4,统计量,排量平均值: 15.96,E1808,E1812,segment:红页L1HF:4,segment_stats:红页L1HF:4:排量:mean
1812,段号 4,统计量,排量方差: 105.9916,E1808,E1813,segment:红页L1HF:4,segment_stats:红页L1HF:4:排量:var
1813,段号 4,统计量,施工泵压平均值: 61.5334,E1808,E1814,segment:红页L1HF:4,segment_stats:红页L1HF:4:施工泵压:mean
1814,段号 4,统计量,施工泵压方差: 339.6085,E1808,E1815,segment:红页L1HF:4,segment_stats:红页L1HF:4:施工泵压:var
1815,段号 4,施工情况,施工情况 加砂前,E1808,E1816,segment:红页L1HF:4,condition:红页L1HF:4:加砂前
1816,施工情况 加砂前,施工时间,施工时间 2024-01-06 08:01:40,E1816,E1817,condition:红页L1HF:4:加砂前,condition_time:红页L1HF:4:加砂前
1817,施工情况 加砂前,统计量,砂比平均值: 无数据,E1816,E1818,condition:红页L1HF:4:加砂前,condition_stats:红页L1HF:4:加砂前:砂比:mean
1818,施工情况 加砂前,统计量,砂比方差: 无数据,E1816,E1819,condition:红页L1HF:4:加砂前,condition_stats:红页L1HF:4:加砂前:砂比:var
1819,施工情况 加砂前,统计量,排量平均值: 5.955,E1816,E1820,condition:红页L1HF:4:加砂前,condition_stats:红页L1HF:4:加砂前:排量:mean
1820,施工情况 加砂前,统计量,排量方差: 41.0413,E1816,E1821,condition:红页L1HF:4:加砂前,condition_stats:红页L1HF:4:加砂前:排量:var
1821,施工情况 加砂前,统计量,施工泵压平均值: 48.7356,E1816,E1822,condition:红页L1HF:4:加砂前,condition_stats:红页L1HF:4:加砂前:施工泵压:mean
1822,施工情况 加砂前,统计量,施工泵压方差: 305.0477,E1816,E1823,condition:红页L1HF:4:加砂前,condition_stats:红页L1HF:4:加砂前:施工泵压:var
1823,段号 4,施工情况,施工情况 加砂中,E1808,E1824,segment:红页L1HF:4,condition:红页L1HF:4:加砂中
1824,施工情况 加砂中,施工时间,施工时间 2024-01-06 08:36:10,E1824,E1825,condition:红页L1HF:4:加砂中,condition_time:红页L1HF:4:加砂中
1825,施工情况 加砂中,统计量,砂比平均值: 9.6576,E1824,E1826,condition:红页L1HF:4:加砂中,condition_stats:红页L1HF:4:加砂中:砂比:mean
1826,施工情况 加砂中,统计量,砂比方差: 6.8597,E1824,E1827,condition:红页L1HF:4:加砂中,condition_stats:红页L1HF:4:加砂中:砂比:var
1827,施工情况 加砂中,统计量,排量平均值: 22.9019,E1824,E1828,condition:红页L1HF:4:加砂中,condition_stats:红页L1HF:4:加砂中:排量:mean
1828,施工情况 加砂中,统计量,排量方差: 10.388,E1824,E1829,condition:红页L1HF:4:加砂中,condition_stats:红页L1HF:4:加砂中:排量:var
1829,施工情况 加砂中,统计量,施工泵压平均值: 72.4201,E1824,E1830,condition:红页L1HF:4:加砂中,condition_stats:红页L1HF:4:加砂中:施工泵压:mean
1830,施工情况 加砂中,统计量,施工泵压方差: 58.9505,E1824,E1831,condition:红页L1HF:4:加砂中,condition_stats:红页L1HF:4:加砂中:施工泵压:var
1831,施工情况 加砂中,工况,工况 主缝延伸,E1824,E1832,condition:红页L1HF:4:加砂中,worktype:红页L1HF:4:加砂中:主缝延伸
1832,工况 主缝延伸,工况时间,工况时间 2024-01-06 08:38:30,E1832,E1833,worktype:红页L1HF:4:加砂中:主缝延伸,worktype_time:红页L1HF:4:加砂中:主缝延伸
1833,工况 主缝延伸,统计量,砂比平均值: 7.666,E1832,E1834,worktype:红页L1HF:4:加砂中:主缝延伸,worktype_stats:红页L1HF:4:加砂中:主缝延伸:砂比:mean
1834,工况 主缝延伸,统计量,砂比方差: 3.7744,E1832,E1835,worktype:红页L1HF:4:加砂中:主缝延伸,worktype_stats:红页L1HF:4:加砂中:主缝延伸:砂比:var
1835,工况 主缝延伸,统计量,排量平均值: 24.0164,E1832,E1836,worktype:红页L1HF:4:加砂中:主缝延伸,worktype_stats:红页L1HF:4:加砂中:主缝延伸:排量:mean
1836,工况 主缝延伸,统计量,排量方差: 0.0001,E1832,E1837,worktype:红页L1HF:4:加砂中:主缝延伸,worktype_stats:红页L1HF:4:加砂中:主缝延伸:排量:var
1837,工况 主缝延伸,统计量,施工泵压平均值: 73.9211,E1832,E1838,worktype:红页L1HF:4:加砂中:主缝延伸,worktype_stats:红页L1HF:4:加砂中:主缝延伸:施工泵压:mean
1838,工况 主缝延伸,统计量,施工泵压方差: 0.7635,E1832,E1839,worktype:红页L1HF:4:加砂中:主缝延伸,worktype_stats:红页L1HF:4:加砂中:主缝延伸:施工泵压:var
1839,工况 主缝延伸,当前建议,当前建议: 保持当前措施,E1832,E1840,worktype:红页L1HF:4:加砂中:主缝延伸,suggestion:红页L1HF:4:加砂中:主缝延伸
1840,施工情况 加砂中,工况,工况 缝内暂堵,E1824,E1841,condition:红页L1HF:4:加砂中,worktype:红页L1HF:4:加砂中:缝内暂堵
1841,工况 缝内暂堵,工况时间,工况时间 2024-01-06 09:01:00,E1841,E1842,worktype:红页L1HF:4:加砂中:缝内暂堵,worktype_time:红页L1HF:4:加砂中:缝内暂堵
1842,工况 缝内暂堵,统计量,砂比平均值: 8.327,E1841,E1843,worktype:红页L1HF:4:加砂中:缝内暂堵,worktype_stats:红页L1HF:4:加砂中:缝内暂堵:砂比:mean
1843,工况 缝内暂堵,统计量,砂比方差: 10.1955,E1841,E1844,worktype:红页L1HF:4:加砂中:缝内暂堵,worktype_stats:红页L1HF:4:加砂中:缝内暂堵:砂比:var
1844,工况 缝内暂堵,统计量,排量平均值: 24.0233,E1841,E1845,worktype:红页L1HF:4:加砂中:缝内暂堵,worktype_stats:红页L1HF:4:加砂中:缝内暂堵:排量:mean
1845,工况 缝内暂堵,统计量,排量方差: 0.002,E1841,E1846,worktype:红页L1HF:4:加砂中:缝内暂堵,worktype_stats:红页L1HF:4:加砂中:缝内暂堵:排量:var
1846,工况 缝内暂堵,统计量,施工泵压平均值: 74.1918,E1841,E1847,worktype:红页L1HF:4:加砂中:缝内暂堵,worktype_stats:红页L1HF:4:加砂中:缝内暂堵:施工泵压:mean
1847,工况 缝内暂堵,统计量,施工泵压方差: 5.4838,E1841,E1848,worktype:红页L1HF:4:加砂中:缝内暂堵,worktype_stats:红页L1HF:4:加砂中:缝内暂堵:施工泵压:var
1848,工况 缝内暂堵,当前建议,当前建议: 无建议,E1841,E1849,worktype:红页L1HF:4:加砂中:缝内暂堵,suggestion:红页L1HF:4:加砂中:缝内暂堵
1849,施工情况 加砂中,工况,工况 缝口暂堵,E1824,E1850,condition:红页L1HF:4:加砂中,worktype:红页L1HF:4:加砂中:缝口暂堵
1850,工况 缝口暂堵,工况时间,工况时间 2024-01-06 09:17:40,E1850,E1851,worktype:红页L1HF:4:加砂中:缝口暂堵,worktype_time:红页L1HF:4:加砂中:缝口暂堵
1851,工况 缝口暂堵,统计量,砂比平均值: 8.6333,E1850,E1852,worktype:红页L1HF:4:加砂中:缝口暂堵,worktype_stats:红页L1HF:4:加砂中:缝口暂堵:砂比:mean
1852,工况 缝口暂堵,统计量,砂比方差: 3.4622,E1850,E1853,worktype:红页L1HF:4:加砂中:缝口暂堵,worktype_stats:红页L1HF:4:加砂中:缝口暂堵:砂比:var
1853,工况 缝口暂堵,统计量,排量平均值: 18.7298,E1850,E1854,worktype:红页L1HF:4:加砂中:缝口暂堵,worktype_stats:红页L1HF:4:加砂中:缝口暂堵:排量:mean
1854,工况 缝口暂堵,统计量,排量方差: 21.9985,E1850,E1855,worktype:红页L1HF:4:加砂中:缝口暂堵,worktype_stats:红页L1HF:4:加砂中:缝口暂堵:排量:var
1855,工况 缝口暂堵,统计量,施工泵压平均值: 62.3004,E1850,E1856,worktype:红页L1HF:4:加砂中:缝口暂堵,worktype_stats:红页L1HF:4:加砂中:缝口暂堵:施工泵压:mean
1856,工况 缝口暂堵,统计量,施工泵压方差: 132.036,E1850,E1857,worktype:红页L1HF:4:加砂中:缝口暂堵,worktype_stats:红页L1HF:4:加砂中:缝口暂堵:施工泵压:var
1857,工况 缝口暂堵,当前建议,当前建议: 无建议,E1850,E1858,worktype:红页L1HF:4:加砂中:缝口暂堵,suggestion:红页L1HF:4:加砂中:缝口暂堵
1858,段号 4,施工情况,施工情况 加砂后,E1808,E1859,segment:红页L1HF:4,condition:红页L1HF:4:加砂后
1859,施工情况 加砂后,施工时间,施工时间 2024-01-06 10:37:30,E1859,E1860,condition:红页L1HF:4:加砂后,condition_time:红页L1HF:4:加砂后
1860,施工情况 加砂后,统计量,砂比平均值: 无数据,E1859,E1861,condition:红页L1HF:4:加砂后,condition_stats:红页L1HF:4:加砂后:砂比:mean
1861,施工情况 加砂后,统计量,砂比方差: 无数据,E1859,E1862,condition:红页L1HF:4:加砂后,condition_stats:红页L1HF:4:加砂后:砂比:var
1862,施工情况 加砂后,统计量,排量平均值: 2.8744,E1859,E1863,condition:红页L1HF:4:加砂后,condition_stats:红页L1HF:4:加砂后:排量:mean
1863,施工情况 加砂后,统计量,排量方差: 56.9967,E1859,E1864,condition:红页L1HF:4:加砂后,condition_stats:红页L1HF:4:加砂后:排量:var
1864,施工情况 加砂后,统计量,施工泵压平均值: 38.1476,E1859,E1865,condition:红页L1HF:4:加砂后,condition_stats:红页L1HF:4:加砂后:施工泵压:mean
1865,施工情况 加砂后,统计量,施工泵压方差: 201.7823,E1859,E1866,condition:红页L1HF:4:加砂后,condition_stats:红页L1HF:4:加砂后:施工泵压:var
1866,井号 红页L1HF,段号,段号 5,E0001,E1867,well:红页L1HF,segment:红页L1HF:5
1867,段号 5,段号时间,段号时间 2024-01-06 15:57:50,E1867,E1868,segment:红页L1HF:5,segment_time:红页L1HF:5
1868,段号 5,统计量,砂比平均值: 9.7162,E1867,E1869,segment:红页L1HF:5,segment_stats:红页L1HF:5:砂比:mean
1869,段号 5,统计量,砂比方差: 7.2378,E1867,E1870,segment:红页L1HF:5,segment_stats:红页L1HF:5:砂比:var
1870,段号 5,统计量,排量平均值: 16.2208,E1867,E1871,segment:红页L1HF:5,segment_stats:红页L1HF:5:排量:mean
1871,段号 5,统计量,排量方差: 103.2391,E1867,E1872,segment:红页L1HF:5,segment_stats:红页L1HF:5:排量:var
1872,段号 5,统计量,施工泵压平均值: 63.6612,E1867,E1873,segment:红页L1HF:5,segment_stats:红页L1HF:5:施工泵压:mean
1873,段号 5,统计量,施工泵压方差: 360.4246,E1867,E1874,segment:红页L1HF:5,segment_stats:红页L1HF:5:施工泵压:var
1874,段号 5,施工情况,施工情况 加砂前,E1867,E1875,segment:红页L1HF:5,condition:红页L1HF:5:加砂前
1875,施工情况 加砂前,施工时间,施工时间 2024-01-06 15:57:50,E1875,E1876,condition:红页L1HF:5:加砂前,condition_time:红页L1HF:5:加砂前
1876,施工情况 加砂前,统计量,砂比平均值: 无数据,E1875,E1877,condition:红页L1HF:5:加砂前,condition_stats:红页L1HF:5:加砂前:砂比:mean
1877,施工情况 加砂前,统计量,砂比方差: 无数据,E1875,E1878,condition:红页L1HF:5:加砂前,condition_stats:红页L1HF:5:加砂前:砂比:var
1878,施工情况 加砂前,统计量,排量平均值: 7.5199,E1875,E1879,condition:红页L1HF:5:加砂前,condition_stats:红页L1HF:5:加砂前:排量:mean
1879,施工情况 加砂前,统计量,排量方差: 51.1602,E1875,E1880,condition:红页L1HF:5:加砂前,condition_stats:红页L1HF:5:加砂前:排量:var
1880,施工情况 加砂前,统计量,施工泵压平均值: 52.2201,E1875,E1881,condition:红页L1HF:5:加砂前,condition_stats:红页L1HF:5:加砂前:施工泵压:mean
1881,施工情况 加砂前,统计量,施工泵压方差: 474.5012,E1875,E1882,condition:红页L1HF:5:加砂前,condition_stats:红页L1HF:5:加砂前:施工泵压:var
1882,段号 5,施工情况,施工情况 加砂中,E1867,E1883,segment:红页L1HF:5,condition:红页L1HF:5:加砂中
1883,施工情况 加砂中,施工时间,施工时间 2024-01-06 16:32:00,E1883,E1884,condition:红页L1HF:5:加砂中,condition_time:红页L1HF:5:加砂中
1884,施工情况 加砂中,统计量,砂比平均值: 9.7162,E1883,E1885,condition:红页L1HF:5:加砂中,condition_stats:红页L1HF:5:加砂中:砂比:mean
1885,施工情况 加砂中,统计量,砂比方差: 7.2378,E1883,E1886,condition:红页L1HF:5:加砂中,condition_stats:红页L1HF:5:加砂中:砂比:var
1886,施工情况 加砂中,统计量,排量平均值: 22.9621,E1883,E1887,condition:红页L1HF:5:加砂中,condition_stats:红页L1HF:5:加砂中:排量:mean
1887,施工情况 加砂中,统计量,排量方差: 9.9416,E1883,E1888,condition:红页L1HF:5:加砂中,condition_stats:红页L1HF:5:加砂中:排量:var
1888,施工情况 加砂中,统计量,施工泵压平均值: 74.3398,E1883,E1889,condition:红页L1HF:5:加砂中,condition_stats:红页L1HF:5:加砂中:施工泵压:mean
1889,施工情况 加砂中,统计量,施工泵压方差: 62.372,E1883,E1890,condition:红页L1HF:5:加砂中,condition_stats:红页L1HF:5:加砂中:施工泵压:var
1890,施工情况 加砂中,工况,工况 缝内暂堵,E1883,E1891,condition:红页L1HF:5:加砂中,worktype:红页L1HF:5:加砂中:缝内暂堵
1891,工况 缝内暂堵,工况时间,工况时间 2024-01-06 16:57:30,E1891,E1892,worktype:红页L1HF:5:加砂中:缝内暂堵,worktype_time:红页L1HF:5:加砂中:缝内暂堵
1892,工况 缝内暂堵,统计量,砂比平均值: 8.6717,E1891,E1893,worktype:红页L1HF:5:加砂中:缝内暂堵,worktype_stats:红页L1HF:5:加砂中:缝内暂堵:砂比:mean
1893,工况 缝内暂堵,统计量,砂比方差: 8.1707,E1891,E1894,worktype:红页L1HF:5:加砂中:缝内暂堵,worktype_stats:红页L1HF:5:加砂中:缝内暂堵:砂比:var
1894,工况 缝内暂堵,统计量,排量平均值: 24.0017,E1891,E1895,worktype:红页L1HF:5:加砂中:缝内暂堵,worktype_stats:红页L1HF:5:加砂中:缝内暂堵:排量:mean
1895,工况 缝内暂堵,统计量,排量方差: 0.0001,E1891,E1896,worktype:红页L1HF:5:加砂中:缝内暂堵,worktype_stats:红页L1HF:5:加砂中:缝内暂堵:排量:var
1896,工况 缝内暂堵,统计量,施工泵压平均值: 74.2526,E1891,E1897,worktype:红页L1HF:5:加砂中:缝内暂堵,worktype_stats:红页L1HF:5:加砂中:缝内暂堵:施工泵压:mean
1897,工况 缝内暂堵,统计量,施工泵压方差: 10.2918,E1891,E1898,worktype:红页L1HF:5:加砂中:缝内暂堵,worktype_stats:红页L1HF:5:加砂中:缝内暂堵:施工泵压:var
1898,工况 缝内暂堵,当前建议,当前建议: 无建议,E1891,E1899,worktype:红页L1HF:5:加砂中:缝内暂堵,suggestion:红页L1HF:5:加砂中:缝内暂堵
1899,施工情况 加砂中,工况,工况 缝口暂堵,E1883,E1900,condition:红页L1HF:5:加砂中,worktype:红页L1HF:5:加砂中:缝口暂堵
1900,工况 缝口暂堵,工况时间,工况时间 2024-01-06 17:14:40,E1900,E1901,worktype:红页L1HF:5:加砂中:缝口暂堵,worktype_time:红页L1HF:5:加砂中:缝口暂堵
1901,工况 缝口暂堵,统计量,砂比平均值: 8.6127,E1900,E1902,worktype:红页L1HF:5:加砂中:缝口暂堵,worktype_stats:红页L1HF:5:加砂中:缝口暂堵:砂比:mean
1902,工况 缝口暂堵,统计量,砂比方差: 5.5183,E1900,E1903,worktype:红页L1HF:5:加砂中:缝口暂堵,worktype_stats:红页L1HF:5:加砂中:缝口暂堵:砂比:var
1903,工况 缝口暂堵,统计量,排量平均值: 18.5345,E1900,E1904,worktype:红页L1HF:5:加砂中:缝口暂堵,worktype_stats:红页L1HF:5:加砂中:缝口暂堵:排量:mean
1904,工况 缝口暂堵,统计量,排量方差: 25.5571,E1900,E1905,worktype:红页L1HF:5:加砂中:缝口暂堵,worktype_stats:红页L1HF:5:加砂中:缝口暂堵:排量:var
1905,工况 缝口暂堵,统计量,施工泵压平均值: 63.2621,E1900,E1906,worktype:红页L1HF:5:加砂中:缝口暂堵,worktype_stats:红页L1HF:5:加砂中:缝口暂堵:施工泵压:mean
1906,工况 缝口暂堵,统计量,施工泵压方差: 146.9356,E1900,E1907,worktype:红页L1HF:5:加砂中:缝口暂堵,worktype_stats:红页L1HF:5:加砂中:缝口暂堵:施工泵压:var
1907,工况 缝口暂堵,当前建议,当前建议: 无建议,E1900,E1908,worktype:红页L1HF:5:加砂中:缝口暂堵,suggestion:红页L1HF:5:加砂中:缝口暂堵
1908,段号 5,施工情况,施工情况 加砂后,E1867,E1909,segment:红页L1HF:5,condition:红页L1HF:5:加砂后
1909,施工情况 加砂后,施工时间,施工时间 2024-01-06 18:36:40,E1909,E1910,condition:红页L1HF:5:加砂后,condition_time:红页L1HF:5:加砂后
1910,施工情况 加砂后,统计量,砂比平均值: 无数据,E1909,E1911,condition:红页L1HF:5:加砂后,condition_stats:红页L1HF:5:加砂后:砂比:mean
1911,施工情况 加砂后,统计量,砂比方差: 无数据,E1909,E1912,condition:红页L1HF:5:加砂后,condition_stats:红页L1HF:5:加砂后:砂比:var
1912,施工情况 加砂后,统计量,排量平均值: 2.7618,E1909,E1913,condition:红页L1HF:5:加砂后,condition_stats:红页L1HF:5:加砂后:排量:mean
1913,施工情况 加砂后,统计量,排量方差: 55.576,E1909,E1914,condition:红页L1HF:5:加砂后,condition_stats:红页L1HF:5:加砂后:排量:var
1914,施工情况 加砂后,统计量,施工泵压平均值: 40.0119,E1909,E1915,condition:红页L1HF:5:加砂后,condition_stats:红页L1HF:5:加砂后:施工泵压:mean
1915,施工情况 加砂后,统计量,施工泵压方差: 161.0949,E1909,E1916,condition:红页L1HF:5:加砂后,condition_stats:红页L1HF:5:加砂后:施工泵压:var
1916,井号 红页L1HF,段号,段号 6,E0001,E1917,well:红页L1HF,segment:红页L1HF:6
1917,段号 6,段号时间,段号时间 2024-01-07 07:53:30,E1917,E1918,segment:红页L1HF:6,segment_time:红页L1HF:6
1918,段号 6,统计量,砂比平均值: 10.2898,E1917,E1919,segment:红页L1HF:6,segment_stats:红页L1HF:6:砂比:mean
1919,段号 6,统计量,砂比方差: 8.011,E1917,E1920,segment:红页L1HF:6,segment_stats:红页L1HF:6:砂比:var
1920,段号 6,统计量,排量平均值: 15.0888,E1917,E1921,segment:红页L1HF:6,segment_stats:红页L1HF:6:排量:mean
1921,段号 6,统计量,排量方差: 95.7004,E1917,E1922,segment:红页L1HF:6,segment_stats:红页L1HF:6:排量:var
1922,段号 6,统计量,施工泵压平均值: 59.3533,E1917,E1923,segment:红页L1HF:6,segment_stats:红页L1HF:6:施工泵压:mean
1923,段号 6,统计量,施工泵压方差: 333.1348,E1917,E1924,segment:红页L1HF:6,segment_stats:红页L1HF:6:施工泵压:var
1924,段号 6,施工情况,施工情况 加砂前,E1917,E1925,segment:红页L1HF:6,condition:红页L1HF:6:加砂前
1925,施工情况 加砂前,施工时间,施工时间 2024-01-07 07:53:30,E1925,E1926,condition:红页L1HF:6:加砂前,condition_time:红页L1HF:6:加砂前
1926,施工情况 加砂前,统计量,砂比平均值: 无数据,E1925,E1927,condition:红页L1HF:6:加砂前,condition_stats:红页L1HF:6:加砂前:砂比:mean
1927,施工情况 加砂前,统计量,砂比方差: 无数据,E1925,E1928,condition:红页L1HF:6:加砂前,condition_stats:红页L1HF:6:加砂前:砂比:var
1928,施工情况 加砂前,统计量,排量平均值: 6.7911,E1925,E1929,condition:红页L1HF:6:加砂前,condition_stats:红页L1HF:6:加砂前:排量:mean
1929,施工情况 加砂前,统计量,排量方差: 42.6271,E1925,E1930,condition:红页L1HF:6:加砂前,condition_stats:红页L1HF:6:加砂前:排量:var
1930,施工情况 加砂前,统计量,施工泵压平均值: 49.1049,E1925,E1931,condition:红页L1HF:6:加砂前,condition_stats:红页L1HF:6:加砂前:施工泵压:mean
1931,施工情况 加砂前,统计量,施工泵压方差: 520.8572,E1925,E1932,condition:红页L1HF:6:加砂前,condition_stats:红页L1HF:6:加砂前:施工泵压:var
1932,段号 6,施工情况,施工情况 加砂中,E1917,E1933,segment:红页L1HF:6,condition:红页L1HF:6:加砂中
1933,施工情况 加砂中,施工时间,施工时间 2024-01-07 08:30:20,E1933,E1934,condition:红页L1HF:6:加砂中,condition_time:红页L1HF:6:加砂中
