entity_id,entity_name,entity_type,description,image_path,audio_path,video_path,source_node_id
E1626,砂比方差: 无数据,stat,,,,,condition_stats:红页L1HF:31:加砂后:砂比:var
E1627,排量平均值: 1.8878,stat,,,,,condition_stats:红页L1HF:31:加砂后:排量:mean
E1628,排量方差: 39.489,stat,,,,,condition_stats:红页L1HF:31:加砂后:排量:var
E1629,施工泵压平均值: 41.7269,stat,,,,,condition_stats:红页L1HF:31:加砂后:施工泵压:mean
E1630,施工泵压方差: 55.3165,stat,,,,,condition_stats:红页L1HF:31:加砂后:施工泵压:var
E1631,工况 主缝延伸,worktype,,,,,worktype:红页L1HF:31:加砂后:主缝延伸
E1632,工况时间 2024-01-20 10:29:50,time,,,,,worktype_time:红页L1HF:31:加砂后:主缝延伸
E1633,砂比平均值: 无数据,stat,,,,,worktype_stats:红页L1HF:31:加砂后:主缝延伸:砂比:mean
E1634,砂比方差: 无数据,stat,,,,,worktype_stats:红页L1HF:31:加砂后:主缝延伸:砂比:var
E1635,排量平均值: 24.05,stat,,,,,worktype_stats:红页L1HF:31:加砂后:主缝延伸:排量:mean
E1636,排量方差: 0.0,stat,,,,,worktype_stats:红页L1HF:31:加砂后:主缝延伸:排量:var
E1637,施工泵压平均值: 63.95,stat,,,,,worktype_stats:红页L1HF:31:加砂后:主缝延伸:施工泵压:mean
E1638,施工泵压方差: 0.0,stat,,,,,worktype_stats:红页L1HF:31:加砂后:主缝延伸:施工泵压:var
E1639,当前建议: 保持当前措施,suggestion,,,,,suggestion:红页L1HF:31:加砂后:主缝延伸
E1640,段号 32,segment,,,,,segment:红页L1HF:32
E1641,段号时间 2024-01-20 14:31:20,time,,,,,segment_time:红页L1HF:32
E1642,砂比平均值: 9.6611,stat,,,,,segment_stats:红页L1HF:32:砂比:mean
E1643,砂比方差: 6.3078,stat,,,,,segment_stats:红页L1HF:32:砂比:var
E1644,排量平均值: 15.6138,stat,,,,,segment_stats:红页L1HF:32:排量:mean
E1645,排量方差: 114.739,stat,,,,,segment_stats:红页L1HF:32:排量:var
E1646,施工泵压平均值: 57.9914,stat,,,,,segment_stats:红页L1HF:32:施工泵压:mean
E1647,施工泵压方差: 253.8856,stat,,,,,segment_stats:红页L1HF:32:施工泵压:var
E1648,施工情况 加砂前,condition,,,,,condition:红页L1HF:32:加砂前
E1649,施工时间 2024-01-20 14:31:20,time,,,,,condition_time:红页L1HF:32:加砂前
E1650,砂比平均值: 无数据,stat,,,,,condition_stats:红页L1HF:32:加砂前:砂比:mean
E1651,砂比方差: 无数据,stat,,,,,condition_stats:红页L1HF:32:加砂前:砂比:var
E1652,排量平均值: 9.5219,stat,,,,,condition_stats:红页L1HF:32:加砂前:排量:mean
E1653,排量方差: 79.869,stat,,,,,condition_stats:红页L1HF:32:加砂前:排量:var
E1654,施工泵压平均值: 50.4044,stat,,,,,condition_stats:红页L1HF:32:加砂前:施工泵压:mean
E1655,施工泵压方差: 192.8203,stat,,,,,condition_stats:红页L1HF:32:加砂前:施工泵压:var
E1656,施工情况 加砂中,condition,,,,,condition:红页L1HF:32:加砂中
E1657,施工时间 2024-01-20 15:03:50,time,,,,,condition_time:红页L1HF:32:加砂中
E1658,砂比平均值: 9.6611,stat,,,,,condition_stats:红页L1HF:32:加砂中:砂比:mean
E1659,砂比方差: 6.3078,stat,,,,,condition_stats:红页L1HF:32:加砂中:砂比:var
E1660,排量平均值: 23.6697,stat,,,,,condition_stats:红页L1HF:32:加砂中:排量:mean
E1661,排量方差: 2.836,stat,,,,,condition_stats:红页L1HF:32:加砂中:排量:var
E1662,施工泵压平均值: 68.7145,stat,,,,,condition_stats:红页L1HF:32:加砂中:施工泵压:mean
E1663,施工泵压方差: 53.4724,stat,,,,,condition_stats:红页L1HF:32:加砂中:施工泵压:var
E1664,工况 缝内暂堵,worktype,,,,,worktype:红页L1HF:32:加砂中:缝内暂堵
E1665,工况时间 2024-01-20 15:19:30,time,,,,,worktype_time:红页L1HF:32:加砂中:缝内暂堵
E1666,砂比平均值: 8.7143,stat,,,,,worktype_stats:红页L1HF:32:加砂中:缝内暂堵:砂比:mean
E1667,砂比方差: 6.5841,stat,,,,,worktype_stats:红页L1HF:32:加砂中:缝内暂堵:砂比:var
E1668,排量平均值: 24.0532,stat,,,,,worktype_stats:红页L1HF:32:加砂中:缝内暂堵:排量:mean
E1669,排量方差: 0.0,stat,,,,,worktype_stats:红页L1HF:32:加砂中:缝内暂堵:排量:var
E1670,施工泵压平均值: 64.1702,stat,,,,,worktype_stats:红页L1HF:32:加砂中:缝内暂堵:施工泵压:mean
E1671,施工泵压方差: 10.6315,stat,,,,,worktype_stats:红页L1HF:32:加砂中:缝内暂堵:施工泵压:var
E1672,当前建议: 无建议,suggestion,,,,,suggestion:红页L1HF:32:加砂中:缝内暂堵
E1673,工况 缝口暂堵,worktype,,,,,worktype:红页L1HF:32:加砂中:缝口暂堵
E1674,工况时间 2024-01-20 15:33:50,time,,,,,worktype_time:红页L1HF:32:加砂中:缝口暂堵
E1675,砂比平均值: 8.02,stat,,,,,worktype_stats:红页L1HF:32:加砂中:缝口暂堵:砂比:mean
E1676,砂比方差: 13.2016,stat,,,,,worktype_stats:红页L1HF:32:加砂中:缝口暂堵:砂比:var
E1677,排量平均值: 23.2895,stat,,,,,worktype_stats:红页L1HF:32:加砂中:缝口暂堵:排量:mean
E1678,排量方差: 1.4675,stat,,,,,worktype_stats:红页L1HF:32:加砂中:缝口暂堵:排量:var
E1679,施工泵压平均值: 70.7924,stat,,,,,worktype_stats:红页L1HF:32:加砂中:缝口暂堵:施工泵压:mean
E1680,施工泵压方差: 73.5596,stat,,,,,worktype_stats:红页L1HF:32:加砂中:缝口暂堵:施工泵压:var
E1681,当前建议: 无建议,suggestion,,,,,suggestion:红页L1HF:32:加砂中:缝口暂堵
E1682,工况 主缝延伸,worktype,,,,,worktype:红页L1HF:32:加砂中:主缝延伸
E1683,工况时间 2024-01-20 16:26:00,time,,,,,worktype_time:红页L1HF:32:加砂中:主缝延伸
E1684,砂比平均值: 10.4462,stat,,,,,worktype_stats:红页L1HF:32:加砂中:主缝延伸:砂比:mean
E1685,砂比方差: 4.5462,stat,,,,,worktype_stats:红页L1HF:32:加砂中:主缝延伸:砂比:var
E1686,排量平均值: 23.3935,stat,,,,,worktype_stats:红页L1HF:32:加砂中:主缝延伸:排量:mean
E1687,排量方差: 0.7632,stat,,,,,worktype_stats:红页L1HF:32:加砂中:主缝延伸:排量:var
E1688,施工泵压平均值: 78.1814,stat,,,,,worktype_stats:红页L1HF:32:加砂中:主缝延伸:施工泵压:mean
E1689,施工泵压方差: 1.5495,stat,,,,,worktype_stats:红页L1HF:32:加砂中:主缝延伸:施工泵压:var
E1690,当前建议: 保持当前措施,suggestion,,,,,suggestion:红页L1HF:32:加砂中:主缝延伸
E1691,施工情况 加砂后,condition,,,,,condition:红页L1HF:32:加砂后
E1692,施工时间 2024-01-20 16:37:00,time,,,,,condition_time:红页L1HF:32:加砂后
E1693,砂比平均值: 无数据,stat,,,,,condition_stats:红页L1HF:32:加砂后:砂比:mean
E1694,砂比方差: 无数据,stat,,,,,condition_stats:红页L1HF:32:加砂后:砂比:var
E1695,排量平均值: 1.5035,stat,,,,,condition_stats:红页L1HF:32:加砂后:排量:mean
E1696,排量方差: 30.5995,stat,,,,,condition_stats:红页L1HF:32:加砂后:排量:var
E1697,施工泵压平均值: 38.6983,stat,,,,,condition_stats:红页L1HF:32:加砂后:施工泵压:mean
E1698,施工泵压方差: 98.0119,stat,,,,,condition_stats:红页L1HF:32:加砂后:施工泵压:var
E1699,工况 主缝延伸,worktype,,,,,worktype:红页L1HF:32:加砂后:主缝延伸
E1700,工况时间 2024-01-20 16:37:00,time,,,,,worktype_time:红页L1HF:32:加砂后:主缝延伸
E1701,砂比平均值: 无数据,stat,,,,,worktype_stats:红页L1HF:32:加砂后:主缝延伸:砂比:mean
E1702,砂比方差: 无数据,stat,,,,,worktype_stats:红页L1HF:32:加砂后:主缝延伸:砂比:var
E1703,排量平均值: 24.06,stat,,,,,worktype_stats:红页L1HF:32:加砂后:主缝延伸:排量:mean
E1704,排量方差: 0.0,stat,,,,,worktype_stats:红页L1HF:32:加砂后:主缝延伸:排量:var
E1705,施工泵压平均值: 76.18,stat,,,,,worktype_stats:红页L1HF:32:加砂后:主缝延伸:施工泵压:mean
E1706,施工泵压方差: 0.1319,stat,,,,,worktype_stats:红页L1HF:32:加砂后:主缝延伸:施工泵压:var
E1707,当前建议: 保持当前措施,suggestion,,,,,suggestion:红页L1HF:32:加砂后:主缝延伸
E1708,段号 33,segment,,,,,segment:红页L1HF:33
E1709,段号时间 2024-01-21 08:00:50,time,,,,,segment_time:红页L1HF:33
E1710,砂比平均值: 10.0593,stat,,,,,segment_stats:红页L1HF:33:砂比:mean
E1711,砂比方差: 5.7185,stat,,,,,segment_stats:红页L1HF:33:砂比:var
E1712,排量平均值: 16.0653,stat,,,,,segment_stats:红页L1HF:33:排量:mean
E1713,排量方差: 116.445,stat,,,,,segment_stats:红页L1HF:33:排量:var
E1714,施工泵压平均值: 52.1864,stat,,,,,segment_stats:红页L1HF:33:施工泵压:mean
E1715,施工泵压方差: 121.5715,stat,,,,,segment_stats:红页L1HF:33:施工泵压:var
E1716,施工情况 加砂前,condition,,,,,condition:红页L1HF:33:加砂前
E1717,施工时间 2024-01-21 08:00:50,time,,,,,condition_time:红页L1HF:33:加砂前
E1718,砂比平均值: 无数据,stat,,,,,condition_stats:红页L1HF:33:加砂前:砂比:mean
E1719,砂比方差: 无数据,stat,,,,,condition_stats:红页L1HF:33:加砂前:砂比:var
E1720,排量平均值: 9.508,stat,,,,,condition_stats:红页L1HF:33:加砂前:排量:mean
E1721,排量方差: 85.414,stat,,,,,condition_stats:红页L1HF:33:加砂前:排量:var
E1722,施工泵压平均值: 48.6318,stat,,,,,condition_stats:红页L1HF:33:加砂前:施工泵压:mean
E1723,施工泵压方差: 217.3028,stat,,,,,condition_stats:红页L1HF:33:加砂前:施工泵压:var
E1724,施工情况 加砂中,condition,,,,,condition:红页L1HF:33:加砂中
E1725,施工时间 2024-01-21 08:31:50,time,,,,,condition_time:红页L1HF:33:加砂中
E1726,砂比平均值: 10.0593,stat,,,,,condition_stats:红页L1HF:33:加砂中:砂比:mean
E1727,砂比方差: 5.7185,stat,,,,,condition_stats:红页L1HF:33:加砂中:砂比:var
E1728,排量平均值: 23.946,stat,,,,,condition_stats:红页L1HF:33:加砂中:排量:mean
E1729,排量方差: 2.3744,stat,,,,,condition_stats:红页L1HF:33:加砂中:排量:var
E1730,施工泵压平均值: 58.4259,stat,,,,,condition_stats:红页L1HF:33:加砂中:施工泵压:mean
E1731,施工泵压方差: 3.4462,stat,,,,,condition_stats:红页L1HF:33:加砂中:施工泵压:var
E1732,工况 缝内暂堵,worktype,,,,,worktype:红页L1HF:33:加砂中:缝内暂堵
E1733,工况时间 2024-01-21 08:45:50,time,,,,,worktype_time:红页L1HF:33:加砂中:缝内暂堵
E1734,砂比平均值: 8.4632,stat,,,,,worktype_stats:红页L1HF:33:加砂中:缝内暂堵:砂比:mean
E1735,砂比方差: 13.0971,stat,,,,,worktype_stats:红页L1HF:33:加砂中:缝内暂堵:砂比:var
E1736,排量平均值: 24.0479,stat,,,,,worktype_stats:红页L1HF:33:加砂中:缝内暂堵:排量:mean
E1737,排量方差: 0.0,stat,,,,,worktype_stats:红页L1HF:33:加砂中:缝内暂堵:排量:var
E1738,施工泵压平均值: 59.1708,stat,,,,,worktype_stats:红页L1HF:33:加砂中:缝内暂堵:施工泵压:mean
E1739,施工泵压方差: 2.0937,stat,,,,,worktype_stats:红页L1HF:33:加砂中:缝内暂堵:施工泵压:var
E1740,当前建议: 无建议,suggestion,,,,,suggestion:红页L1HF:33:加砂中:缝内暂堵
E1741,工况 缝口暂堵,worktype,,,,,worktype:红页L1HF:33:加砂中:缝口暂堵
E1742,工况时间 2024-01-21 09:03:50,time,,,,,worktype_time:红页L1HF:33:加砂中:缝口暂堵
E1743,砂比平均值: 9.2312,stat,,,,,worktype_stats:红页L1HF:33:加砂中:缝口暂堵:砂比:mean
E1744,砂比方差: 11.0303,stat,,,,,worktype_stats:红页L1HF:33:加砂中:缝口暂堵:砂比:var
E1745,排量平均值: 24.04,stat,,,,,worktype_stats:红页L1HF:33:加砂中:缝口暂堵:排量:mean
E1746,排量方差: 0.0,stat,,,,,worktype_stats:红页L1HF:33:加砂中:缝口暂堵:排量:var
E1747,施工泵压平均值: 57.4441,stat,,,,,worktype_stats:红页L1HF:33:加砂中:缝口暂堵:施工泵压:mean
E1748,施工泵压方差: 0.0196,stat,,,,,worktype_stats:红页L1HF:33:加砂中:缝口暂堵:施工泵压:var
E1749,当前建议: 无建议,suggestion,,,,,suggestion:红页L1HF:33:加砂中:缝口暂堵
E1750,施工情况 加砂后,condition,,,,,condition:红页L1HF:33:加砂后
E1751,施工时间 2024-01-21 10:02:40,time,,,,,condition_time:红页L1HF:33:加砂后
E1752,砂比平均值: 无数据,stat,,,,,condition_stats:红页L1HF:33:加砂后:砂比:mean
E1753,砂比方差: 无数据,stat,,,,,condition_stats:红页L1HF:33:加砂后:砂比:var
E1754,排量平均值: 1.3431,stat,,,,,condition_stats:红页L1HF:33:加砂后:排量:mean
E1755,排量方差: 28.4005,stat,,,,,condition_stats:红页L1HF:33:加砂后:排量:var
E1756,施工泵压平均值: 38.8747,stat,,,,,condition_stats:红页L1HF:33:加砂后:施工泵压:mean
E1757,施工泵压方差: 49.3686,stat,,,,,condition_stats:红页L1HF:33:加砂后:施工泵压:var
E1758,段号 34,segment,,,,,segment:红页L1HF:34
E1759,段号时间 2024-01-21 14:15:10,time,,,,,segment_time:红页L1HF:34
E1760,砂比平均值: 10.0459,stat,,,,,segment_stats:红页L1HF:34:砂比:mean
E1761,砂比方差: 7.1363,stat,,,,,segment_stats:红页L1HF:34:砂比:var
E1762,排量平均值: 14.5902,stat,,,,,segment_stats:红页L1HF:34:排量:mean
E1763,排量方差: 123.0517,stat,,,,,segment_stats:红页L1HF:34:排量:var
E1764,施工泵压平均值: 49.6341,stat,,,,,segment_stats:红页L1HF:34:施工泵压:mean
E1765,施工泵压方差: 156.5052,stat,,,,,segment_stats:红页L1HF:34:施工泵压:var
E1766,施工情况 加砂前,condition,,,,,condition:红页L1HF:34:加砂前
E1767,施工时间 2024-01-21 14:15:10,time,,,,,condition_time:红页L1HF:34:加砂前
E1768,砂比平均值: 无数据,stat,,,,,condition_stats:红页L1HF:34:加砂前:砂比:mean
E1769,砂比方差: 无数据,stat,,,,,condition_stats:红页L1HF:34:加砂前:砂比:var
E1770,排量平均值: 8.1314,stat,,,,,condition_stats:红页L1HF:34:加砂前:排量:mean
E1771,排量方差: 86.0413,stat,,,,,condition_stats:红页L1HF:34:加砂前:排量:var
E1772,施工泵压平均值: 45.57,stat,,,,,condition_stats:红页L1HF:34:加砂前:施工泵压:mean
E1773,施工泵压方差: 255.2256,stat,,,,,condition_stats:红页L1HF:34:加砂前:施工泵压:var
E1774,施工情况 加砂中,condition,,,,,condition:红页L1HF:34:加砂中
E1775,施工时间 2024-01-21 14:53:20,time,,,,,condition_time:红页L1HF:34:加砂中
E1776,砂比平均值: 10.0459,stat,,,,,condition_stats:红页L1HF:34:加砂中:砂比:mean
E1777,砂比方差: 7.1363,stat,,,,,condition_stats:红页L1HF:34:加砂中:砂比:var
E1778,排量平均值: 22.6289,stat,,,,,condition_stats:红页L1HF:34:加砂中:排量:mean
E1779,排量方差: 23.9665,stat,,,,,condition_stats:红页L1HF:34:加砂中:排量:var
E1780,施工泵压平均值: 56.7426,stat,,,,,condition_stats:红页L1HF:34:加砂中:施工泵压:mean
E1781,施工泵压方差: 26.9622,stat,,,,,condition_stats:红页L1HF:34:加砂中:施工泵压:var
E1782,工况 缝内暂堵,worktype,,,,,worktype:红页L1HF:34:加砂中:缝内暂堵
E1783,工况时间 2024-01-21 15:08:40,time,,,,,worktype_time:红页L1HF:34:加砂中:缝内暂堵
E1784,砂比平均值: 无数据,stat,,,,,worktype_stats:红页L1HF:34:加砂中:缝内暂堵:砂比:mean
E1785,砂比方差: 无数据,stat,,,,,worktype_stats:红页L1HF:34:加砂中:缝内暂堵:砂比:var
E1786,排量平均值: 11.7518,stat,,,,,worktype_stats:红页L1HF:34:加砂中:缝内暂堵:排量:mean
E1787,排量方差: 75.0805,stat,,,,,worktype_stats:红页L1HF:34:加砂中:缝内暂堵:排量:var
E1788,施工泵压平均值: 45.0954,stat,,,,,worktype_stats:红页L1HF:34:加砂中:缝内暂堵:施工泵压:mean
E1789,施工泵压方差: 64.9833,stat,,,,,worktype_stats:红页L1HF:34:加砂中:缝内暂堵:施工泵压:var
E1790,当前建议: 无建议,suggestion,,,,,suggestion:红页L1HF:34:加砂中:缝内暂堵
E1791,工况 缝口暂堵,worktype,,,,,worktype:红页L1HF:34:加砂中:缝口暂堵
E1792,工况时间 2024-01-21 15:35:50,time,,,,,worktype_time:红页L1HF:34:加砂中:缝口暂堵
E1793,砂比平均值: 8.8077,stat,,,,,worktype_stats:红页L1HF:34:加砂中:缝口暂堵:砂比:mean
E1794,砂比方差: 9.0438,stat,,,,,worktype_stats:红页L1HF:34:加砂中:缝口暂堵:砂比:var
E1795,排量平均值: 24.0064,stat,,,,,worktype_stats:红页L1HF:34:加砂中:缝口暂堵:排量:mean
E1796,排量方差: 0.0,stat,,,,,worktype_stats:红页L1HF:34:加砂中:缝口暂堵:排量:var
E1797,施工泵压平均值: 57.399,stat,,,,,worktype_stats:红页L1HF:34:加砂中:缝口暂堵:施工泵压:mean
E1798,施工泵压方差: 0.6,stat,,,,,worktype_stats:红页L1HF:34:加砂中:缝口暂堵:施工泵压:var
E1799,当前建议: 无建议,suggestion,,,,,suggestion:红页L1HF:34:加砂中:缝口暂堵
E1800,施工情况 加砂后,condition,,,,,condition:红页L1HF:34:加砂后
E1801,施工时间 2024-01-21 16:32:10,time,,,,,condition_time:红页L1HF:34:加砂后
E1802,砂比平均值: 无数据,stat,,,,,condition_stats:红页L1HF:34:加砂后:砂比:mean
E1803,砂比方差: 无数据,stat,,,,,condition_stats:红页L1HF:34:加砂后:砂比:var
E1804,排量平均值: 1.5161,stat,,,,,condition_stats:红页L1HF:34:加砂后:排量:mean
E1805,排量方差: 31.9933,stat,,,,,condition_stats:红页L1HF:34:加砂后:排量:var
E1806,施工泵压平均值: 36.3656,stat,,,,,condition_stats:红页L1HF:34:加砂后:施工泵压:mean
E1807,施工泵压方差: 55.3223,stat,,,,,condition_stats:红页L1HF:34:加砂后:施工泵压:var
E1808,段号 4,segment,,,,,segment:红页L1HF:4
E1809,段号时间 2024-01-06 08:01:40,time,,,,,segment_time:红页L1HF:4
E1810,砂比平均值: 9.6576,stat,,,,,segment_stats:红页L1HF:4:砂比:mean
E1811,砂比方差: 6.8597,stat,,,,,segment_stats:红页L1HF:4:砂比:var
E1812,排量平均值: 15.96,stat,,,,,segment_stats:红页L1HF:4:排量:mean
E1813,排量方差: 105.9916,stat,,,,,segment_stats:红页L1HF:4:排量:var
E1814,施工泵压平均值: 61.5334,stat,,,,,segment_stats:红页L1HF:4:施工泵压:mean
E1815,施工泵压方差: 339.6085,stat,,,,,segment_stats:红页L1HF:4:施工泵压:var
E1816,施工情况 加砂前,condition,,,,,condition:红页L1HF:4:加砂前
E1817,施工时间 2024-01-06 08:01:40,time,,,,,condition_time:红页L1HF:4:加砂前
E1818,砂比平均值: 无数据,stat,,,,,condition_stats:红页L1HF:4:加砂前:砂比:mean
E1819,砂比方差: 无数据,stat,,,,,condition_stats:红页L1HF:4:加砂前:砂比:var
E1820,排量平均值: 5.955,stat,,,,,condition_stats:红页L1HF:4:加砂前:排量:mean
E1821,排量方差: 41.0413,stat,,,,,condition_stats:红页L1HF:4:加砂前:排量:var
E1822,施工泵压平均值: 48.7356,stat,,,,,condition_stats:红页L1HF:4:加砂前:施工泵压:mean
E1823,施工泵压方差: 305.0477,stat,,,,,condition_stats:红页L1HF:4:加砂前:施工泵压:var
E1824,施工情况 加砂中,condition,,,,,condition:红页L1HF:4:加砂中
E1825,施工时间 2024-01-06 08:36:10,time,,,,,condition_time:红页L1HF:4:加砂中
E1826,砂比平均值: 9.6576,stat,,,,,condition_stats:红页L1HF:4:加砂中:砂比:mean
E1827,砂比方差: 6.8597,stat,,,,,condition_stats:红页L1HF:4:加砂中:砂比:var
E1828,排量平均值: 22.9019,stat,,,,,condition_stats:红页L1HF:4:加砂中:排量:mean
E1829,排量方差: 10.388,stat,,,,,condition_stats:红页L1HF:4:加砂中:排量:var
E1830,施工泵压平均值: 72.4201,stat,,,,,condition_stats:红页L1HF:4:加砂中:施工泵压:mean
E1831,施工泵压方差: 58.9505,stat,,,,,condition_stats:红页L1HF:4:加砂中:施工泵压:var
E1832,工况 主缝延伸,worktype,,,,,worktype:红页L1HF:4:加砂中:主缝延伸
E1833,工况时间 2024-01-06 08:38:30,time,,,,,worktype_time:红页L1HF:4:加砂中:主缝延伸
E1834,砂比平均值: 7.666,stat,,,,,worktype_stats:红页L1HF:4:加砂中:主缝延伸:砂比:mean
E1835,砂比方差: 3.7744,stat,,,,,worktype_stats:红页L1HF:4:加砂中:主缝延伸:砂比:var
E1836,排量平均值: 24.0164,stat,,,,,worktype_stats:红页L1HF:4:加砂中:主缝延伸:排量:mean
E1837,排量方差: 0.0001,stat,,,,,worktype_stats:红页L1HF:4:加砂中:主缝延伸:排量:var
E1838,施工泵压平均值: 73.9211,stat,,,,,worktype_stats:红页L1HF:4:加砂中:主缝延伸:施工泵压:mean
E1839,施工泵压方差: 0.7635,stat,,,,,worktype_stats:红页L1HF:4:加砂中:主缝延伸:施工泵压:var
E1840,当前建议: 保持当前措施,suggestion,,,,,suggestion:红页L1HF:4:加砂中:主缝延伸
E1841,工况 缝内暂堵,worktype,,,,,worktype:红页L1HF:4:加砂中:缝内暂堵
E1842,工况时间 2024-01-06 09:01:00,time,,,,,worktype_time:红页L1HF:4:加砂中:缝内暂堵
E1843,砂比平均值: 8.327,stat,,,,,worktype_stats:红页L1HF:4:加砂中:缝内暂堵:砂比:mean
E1844,砂比方差: 10.1955,stat,,,,,worktype_stats:红页L1HF:4:加砂中:缝内暂堵:砂比:var
E1845,排量平均值: 24.0233,stat,,,,,worktype_stats:红页L1HF:4:加砂中:缝内暂堵:排量:mean
E1846,排量方差: 0.002,stat,,,,,worktype_stats:红页L1HF:4:加砂中:缝内暂堵:排量:var
E1847,施工泵压平均值: 74.1918,stat,,,,,worktype_stats:红页L1HF:4:加砂中:缝内暂堵:施工泵压:mean
E1848,施工泵压方差: 5.4838,stat,,,,,worktype_stats:红页L1HF:4:加砂中:缝内暂堵:施工泵压:var
E1849,当前建议: 无建议,suggestion,,,,,suggestion:红页L1HF:4:加砂中:缝内暂堵
E1850,工况 缝口暂堵,worktype,,,,,worktype:红页L1HF:4:加砂中:缝口暂堵
E1851,工况时间 2024-01-06 09:17:40,time,,,,,worktype_time:红页L1HF:4:加砂中:缝口暂堵
E1852,砂比平均值: 8.6333,stat,,,,,worktype_stats:红页L1HF:4:加砂中:缝口暂堵:砂比:mean
E1853,砂比方差: 3.4622,stat,,,,,worktype_stats:红页L1HF:4:加砂中:缝口暂堵:砂比:var
E1854,排量平均值: 18.7298,stat,,,,,worktype_stats:红页L1HF:4:加砂中:缝口暂堵:排量:mean
E1855,排量方差: 21.9985,stat,,,,,worktype_stats:红页L1HF:4:加砂中:缝口暂堵:排量:var
E1856,施工泵压平均值: 62.3004,stat,,,,,worktype_stats:红页L1HF:4:加砂中:缝口暂堵:施工泵压:mean
E1857,施工泵压方差: 132.036,stat,,,,,worktype_stats:红页L1HF:4:加砂中:缝口暂堵:施工泵压:var
E1858,当前建议: 无建议,suggestion,,,,,suggestion:红页L1HF:4:加砂中:缝口暂堵
E1859,施工情况 加砂后,condition,,,,,condition:红页L1HF:4:加砂后
E1860,施工时间 2024-01-06 10:37:30,time,,,,,condition_time:红页L1HF:4:加砂后
E1861,砂比平均值: 无数据,stat,,,,,condition_stats:红页L1HF:4:加砂后:砂比:mean
E1862,砂比方差: 无数据,stat,,,,,condition_stats:红页L1HF:4:加砂后:砂比:var
E1863,排量平均值: 2.8744,stat,,,,,condition_stats:红页L1HF:4:加砂后:排量:mean
E1864,排量方差: 56.9967,stat,,,,,condition_stats:红页L1HF:4:加砂后:排量:var
E1865,施工泵压平均值: 38.1476,stat,,,,,condition_stats:红页L1HF:4:加砂后:施工泵压:mean
E1866,施工泵压方差: 201.7823,stat,,,,,condition_stats:红页L1HF:4:加砂后:施工泵压:var
E1867,段号 5,segment,,,,,segment:红页L1HF:5
E1868,段号时间 2024-01-06 15:57:50,time,,,,,segment_time:红页L1HF:5
E1869,砂比平均值: 9.7162,stat,,,,,segment_stats:红页L1HF:5:砂比:mean
E1870,砂比方差: 7.2378,stat,,,,,segment_stats:红页L1HF:5:砂比:var
E1871,排量平均值: 16.2208,stat,,,,,segment_stats:红页L1HF:5:排量:mean
E1872,排量方差: 103.2391,stat,,,,,segment_stats:红页L1HF:5:排量:var
E1873,施工泵压平均值: 63.6612,stat,,,,,segment_stats:红页L1HF:5:施工泵压:mean
E1874,施工泵压方差: 360.4246,stat,,,,,segment_stats:红页L1HF:5:施工泵压:var
E1875,施工情况 加砂前,condition,,,,,condition:红页L1HF:5:加砂前
E1876,施工时间 2024-01-06 15:57:50,time,,,,,condition_time:红页L1HF:5:加砂前
E1877,砂比平均值: 无数据,stat,,,,,condition_stats:红页L1HF:5:加砂前:砂比:mean
E1878,砂比方差: 无数据,stat,,,,,condition_stats:红页L1HF:5:加砂前:砂比:var
E1879,排量平均值: 7.5199,stat,,,,,condition_stats:红页L1HF:5:加砂前:排量:mean
E1880,排量方差: 51.1602,stat,,,,,condition_stats:红页L1HF:5:加砂前:排量:var
E1881,施工泵压平均值: 52.2201,stat,,,,,condition_stats:红页L1HF:5:加砂前:施工泵压:mean
E1882,施工泵压方差: 474.5012,stat,,,,,condition_stats:红页L1HF:5:加砂前:施工泵压:var
E1883,施工情况 加砂中,condition,,,,,condition:红页L1HF:5:加砂中
E1884,施工时间 2024-01-06 16:32:00,time,,,,,condition_time:红页L1HF:5:加砂中
E1885,砂比平均值: 9.7162,stat,,,,,condition_stats:红页L1HF:5:加砂中:砂比:mean
E1886,砂比方差: 7.2378,stat,,,,,condition_stats:红页L1HF:5:加砂中:砂比:var
E1887,排量平均值: 22.9621,stat,,,,,condition_stats:红页L1HF:5:加砂中:排量:mean
E1888,排量方差: 9.9416,stat,,,,,condition_stats:红页L1HF:5:加砂中:排量:var
E1889,施工泵压平均值: 74.3398,stat,,,,,condition_stats:红页L1HF:5:加砂中:施工泵压:mean
E1890,施工泵压方差: 62.372,stat,,,,,condition_stats:红页L1HF:5:加砂中:施工泵压:var
E1891,工况 缝内暂堵,worktype,,,,,worktype:红页L1HF:5:加砂中:缝内暂堵
E1892,工况时间 2024-01-06 16:57:30,time,,,,,worktype_time:红页L1HF:5:加砂中:缝内暂堵
E1893,砂比平均值: 8.6717,stat,,,,,worktype_stats:红页L1HF:5:加砂中:缝内暂堵:砂比:mean
E1894,砂比方差: 8.1707,stat,,,,,worktype_stats:红页L1HF:5:加砂中:缝内暂堵:砂比:var
E1895,排量平均值: 24.0017,stat,,,,,worktype_stats:红页L1HF:5:加砂中:缝内暂堵:排量:mean
E1896,排量方差: 0.0001,stat,,,,,worktype_stats:红页L1HF:5:加砂中:缝内暂堵:排量:var
E1897,施工泵压平均值: 74.2526,stat,,,,,worktype_stats:红页L1HF:5:加砂中:缝内暂堵:施工泵压:mean
E1898,施工泵压方差: 10.2918,stat,,,,,worktype_stats:红页L1HF:5:加砂中:缝内暂堵:施工泵压:var
