id,head,relation,tail,head_entity_id,tail_entity_id,head_source_id,tail_source_id
2890,0.12%减阻水@时间窗 W007,泵压特征,"施工泵压变化 起57.4→止57.19，变化-0.21，均值57.2997，范围[57.17, 57.57]",E01226,E01227,fluid_usage:红页L1HF:33:7:0.12%减阻水,pressure_feature:红页L1HF:33:7
2891,0.12%减阻水@时间窗 W007,排量特征,"排量变化 起24.04→止24.04，变化0，均值24.04，范围[24.04, 24.04]",E01226,E01228,fluid_usage:红页L1HF:33:7:0.12%减阻水,flow_feature:红页L1HF:33:7
2892,0.12%减阻水@时间窗 W007,砂比特征,"砂比变化 起5.3→止11，变化5.7，均值10.1172，范围[5.3, 12.1]",E01226,E01229,fluid_usage:红页L1HF:33:7:0.12%减阻水,sand_feature:红页L1HF:33:7
2893,时间窗 W007,施工特征,"施工泵压变化 起57.4→止57.19，变化-0.21，均值57.2997，范围[57.17, 57.57]",E01225,E01227,time_window:红页L1HF:33:7,pressure_feature:红页L1HF:33:7
2894,时间窗 W007,施工特征,"排量变化 起24.04→止24.04，变化0，均值24.04，范围[24.04, 24.04]",E01225,E01228,time_window:红页L1HF:33:7,flow_feature:红页L1HF:33:7
2895,时间窗 W007,砂比特征,"砂比变化 起5.3→止11，变化5.7，均值10.1172，范围[5.3, 12.1]",E01225,E01229,time_window:红页L1HF:33:7,sand_feature:红页L1HF:33:7
2896,段 33,包含时间窗,时间窗 W008,E01194,E01230,segment:红页L1HF:33,time_window:红页L1HF:33:8
2897,时间窗 W008,采用液型,0.18%减阻水@时间窗 W008,E01230,E01231,time_window:红页L1HF:33:8,fluid_usage:红页L1HF:33:8:0.18%减阻水
2898,0.18%减阻水@时间窗 W008,液型类别,液型 0.18%减阻水,E01231,E00033,fluid_usage:红页L1HF:33:8:0.18%减阻水,fluid_type:0.18%减阻水
2899,0.18%减阻水@时间窗 W008,开始时间,2024-01-21 09:20:40,E01231,,fluid_usage:红页L1HF:33:8:0.18%减阻水,
2900,0.18%减阻水@时间窗 W008,结束时间,2024-01-21 09:23:10,E01231,,fluid_usage:红页L1HF:33:8:0.18%减阻水,
2901,0.18%减阻水@时间窗 W008,持续时间,2分钟30秒,E01231,,fluid_usage:红页L1HF:33:8:0.18%减阻水,
2902,0.18%减阻水@时间窗 W008,泵压特征,"施工泵压变化 起57.2→止57.17，变化-0.03，均值57.1753，范围[57.1, 57.25]",E01231,E01232,fluid_usage:红页L1HF:33:8:0.18%减阻水,pressure_feature:红页L1HF:33:8
2903,0.18%减阻水@时间窗 W008,排量特征,"排量变化 起24.04→止24.04，变化0，均值24.04，范围[24.04, 24.04]",E01231,E01233,fluid_usage:红页L1HF:33:8:0.18%减阻水,flow_feature:红页L1HF:33:8
2904,0.18%减阻水@时间窗 W008,砂比特征,"砂比变化 起11.6→止12.1，变化0.5，均值12.0667，范围[11.6, 12.1]",E01231,E01234,fluid_usage:红页L1HF:33:8:0.18%减阻水,sand_feature:红页L1HF:33:8
2905,时间窗 W008,施工特征,"施工泵压变化 起57.2→止57.17，变化-0.03，均值57.1753，范围[57.1, 57.25]",E01230,E01232,time_window:红页L1HF:33:8,pressure_feature:红页L1HF:33:8
2906,时间窗 W008,施工特征,"排量变化 起24.04→止24.04，变化0，均值24.04，范围[24.04, 24.04]",E01230,E01233,time_window:红页L1HF:33:8,flow_feature:红页L1HF:33:8
2907,时间窗 W008,砂比特征,"砂比变化 起11.6→止12.1，变化0.5，均值12.0667，范围[11.6, 12.1]",E01230,E01234,time_window:红页L1HF:33:8,sand_feature:红页L1HF:33:8
2908,段 33,包含时间窗,时间窗 W009,E01194,E01235,segment:红页L1HF:33,time_window:红页L1HF:33:9
2909,时间窗 W009,采用液型,0.12%减阻水@时间窗 W009,E01235,E01236,time_window:红页L1HF:33:9,fluid_usage:红页L1HF:33:9:0.12%减阻水
2910,0.12%减阻水@时间窗 W009,液型类别,液型 0.12%减阻水,E01236,E00010,fluid_usage:红页L1HF:33:9:0.12%减阻水,fluid_type:0.12%减阻水
2911,0.12%减阻水@时间窗 W009,开始时间,2024-01-21 09:23:20,E01236,,fluid_usage:红页L1HF:33:9:0.12%减阻水,
2912,0.12%减阻水@时间窗 W009,结束时间,2024-01-21 09:58:40,E01236,,fluid_usage:红页L1HF:33:9:0.12%减阻水,
2913,0.12%减阻水@时间窗 W009,持续时间,35分钟20秒,E01236,,fluid_usage:红页L1HF:33:9:0.12%减阻水,
2914,0.12%减阻水@时间窗 W009,泵压特征,"施工泵压变化 起57.1→止61.15，变化4.05，均值59.1448，范围[57.1, 62.64]",E01236,E01237,fluid_usage:红页L1HF:33:9:0.12%减阻水,pressure_feature:红页L1HF:33:9
2915,0.12%减阻水@时间窗 W009,排量特征,"排量变化 起24.04→止24.05，变化0.01，均值24.0439，范围[24.04, 24.05]",E01236,E01238,fluid_usage:红页L1HF:33:9:0.12%减阻水,flow_feature:红页L1HF:33:9
2916,0.12%减阻水@时间窗 W009,砂比特征,"砂比变化 起0.3→止12.1，变化11.8，均值10.5803，范围[0.3, 13.1]",E01236,E01239,fluid_usage:红页L1HF:33:9:0.12%减阻水,sand_feature:红页L1HF:33:9
2917,时间窗 W009,施工特征,"施工泵压变化 起57.1→止61.15，变化4.05，均值59.1448，范围[57.1, 62.64]",E01235,E01237,time_window:红页L1HF:33:9,pressure_feature:红页L1HF:33:9
2918,时间窗 W009,施工特征,"排量变化 起24.04→止24.05，变化0.01，均值24.0439，范围[24.04, 24.05]",E01235,E01238,time_window:红页L1HF:33:9,flow_feature:红页L1HF:33:9
2919,时间窗 W009,砂比特征,"砂比变化 起0.3→止12.1，变化11.8，均值10.5803，范围[0.3, 13.1]",E01235,E01239,time_window:红页L1HF:33:9,sand_feature:红页L1HF:33:9
2920,段 33,包含时间窗,时间窗 W010,E01194,E01240,segment:红页L1HF:33,time_window:红页L1HF:33:10
2921,时间窗 W010,采用液型,0.25%减阻水@时间窗 W010,E01240,E01241,time_window:红页L1HF:33:10,fluid_usage:红页L1HF:33:10:0.25%减阻水
2922,0.25%减阻水@时间窗 W010,液型类别,液型 0.25%减阻水,E01241,E00022,fluid_usage:红页L1HF:33:10:0.25%减阻水,fluid_type:0.25%减阻水
2923,0.25%减阻水@时间窗 W010,开始时间,2024-01-21 09:58:50,E01241,,fluid_usage:红页L1HF:33:10:0.25%减阻水,
2924,0.25%减阻水@时间窗 W010,结束时间,2024-01-21 10:02:30,E01241,,fluid_usage:红页L1HF:33:10:0.25%减阻水,
2925,0.25%减阻水@时间窗 W010,持续时间,3分钟40秒,E01241,,fluid_usage:红页L1HF:33:10:0.25%减阻水,
2926,0.25%减阻水@时间窗 W010,泵压特征,"施工泵压变化 起61.19→止60.84，变化-0.35，均值61.0652，范围[60.84, 61.28]",E01241,E01242,fluid_usage:红页L1HF:33:10:0.25%减阻水,pressure_feature:红页L1HF:33:10
2927,0.25%减阻水@时间窗 W010,排量特征,"排量变化 起24.05→止24.05，变化0，均值24.05，范围[24.05, 24.05]",E01241,E01243,fluid_usage:红页L1HF:33:10:0.25%减阻水,flow_feature:红页L1HF:33:10
2928,0.25%减阻水@时间窗 W010,砂比特征,"砂比变化 起10.4→止1.1，变化-9.3，均值11.8913，范围[1.1, 13.1]",E01241,E01244,fluid_usage:红页L1HF:33:10:0.25%减阻水,sand_feature:红页L1HF:33:10
2929,时间窗 W010,施工特征,"施工泵压变化 起61.19→止60.84，变化-0.35，均值61.0652，范围[60.84, 61.28]",E01240,E01242,time_window:红页L1HF:33:10,pressure_feature:红页L1HF:33:10
2930,时间窗 W010,施工特征,"排量变化 起24.05→止24.05，变化0，均值24.05，范围[24.05, 24.05]",E01240,E01243,time_window:红页L1HF:33:10,flow_feature:红页L1HF:33:10
2931,时间窗 W010,砂比特征,"砂比变化 起10.4→止1.1，变化-9.3，均值11.8913，范围[1.1, 13.1]",E01240,E01244,time_window:红页L1HF:33:10,sand_feature:红页L1HF:33:10
2932,段 33,包含时间窗,时间窗 W011,E01194,E01245,segment:红页L1HF:33,time_window:红页L1HF:33:11
2933,时间窗 W011,采用液型,0.12%减阻水@时间窗 W011,E01245,E01246,time_window:红页L1HF:33:11,fluid_usage:红页L1HF:33:11:0.12%减阻水
2934,0.12%减阻水@时间窗 W011,液型类别,液型 0.12%减阻水,E01246,E00010,fluid_usage:红页L1HF:33:11:0.12%减阻水,fluid_type:0.12%减阻水
2935,0.12%减阻水@时间窗 W011,开始时间,2024-01-21 10:02:40,E01246,,fluid_usage:红页L1HF:33:11:0.12%减阻水,
2936,0.12%减阻水@时间窗 W011,结束时间,2024-01-21 10:33:50,E01246,,fluid_usage:红页L1HF:33:11:0.12%减阻水,
2937,0.12%减阻水@时间窗 W011,持续时间,31分钟10秒,E01246,,fluid_usage:红页L1HF:33:11:0.12%减阻水,
2938,0.12%减阻水@时间窗 W011,泵压特征,"施工泵压变化 起60.75→止0，变化-60.75，均值38.8971，范围[0, 60.75]",E01246,E01247,fluid_usage:红页L1HF:33:11:0.12%减阻水,pressure_feature:红页L1HF:33:11
2939,0.12%减阻水@时间窗 W011,排量特征,"排量变化 起24.05→止0，变化-24.05，均值1.3282，范围[0, 24.05]",E01246,E01248,fluid_usage:红页L1HF:33:11:0.12%减阻水,flow_feature:红页L1HF:33:11
2940,0.12%减阻水@时间窗 W011,砂比特征,砂比变化：0,E01246,E01249,fluid_usage:红页L1HF:33:11:0.12%减阻水,sand_feature:红页L1HF:33:11
2941,时间窗 W011,施工特征,"施工泵压变化 起60.75→止0，变化-60.75，均值38.8971，范围[0, 60.75]",E01245,E01247,time_window:红页L1HF:33:11,pressure_feature:红页L1HF:33:11
2942,时间窗 W011,施工特征,"排量变化 起24.05→止0，变化-24.05，均值1.3282，范围[0, 24.05]",E01245,E01248,time_window:红页L1HF:33:11,flow_feature:红页L1HF:33:11
2943,时间窗 W011,砂比特征,砂比变化：0,E01245,E01249,time_window:红页L1HF:33:11,sand_feature:红页L1HF:33:11
2944,井 红页L1HF,包含段,段 34,E00001,E01250,well:红页L1HF,segment:红页L1HF:34
2945,段 34,包含时间窗,时间窗 W001,E01250,E01251,segment:红页L1HF:34,time_window:红页L1HF:34:1
2946,时间窗 W001,采用液型,0@时间窗 W001,E01251,E01252,time_window:红页L1HF:34:1,fluid_usage:红页L1HF:34:1:0
2947,0@时间窗 W001,液型类别,液型 0,E01252,E00044,fluid_usage:红页L1HF:34:1:0,fluid_type:0
2948,0@时间窗 W001,开始时间,2024-01-21 14:15:10,E01252,,fluid_usage:红页L1HF:34:1:0,
2949,0@时间窗 W001,结束时间,2024-01-21 14:15:21,E01252,,fluid_usage:红页L1HF:34:1:0,
2950,0@时间窗 W001,持续时间,11秒,E01252,,fluid_usage:红页L1HF:34:1:0,
2951,0@时间窗 W001,泵压特征,"施工泵压变化 起6.81→止25.64，变化18.83，均值19.49，范围[6.81, 26.02]",E01252,E01253,fluid_usage:红页L1HF:34:1:0,pressure_feature:红页L1HF:34:1
2952,0@时间窗 W001,排量特征,"排量变化 起0→止0，变化0，均值0，范围[0, 0]",E01252,E01254,fluid_usage:红页L1HF:34:1:0,flow_feature:红页L1HF:34:1
2953,0@时间窗 W001,砂比特征,砂比变化：0,E01252,E01255,fluid_usage:红页L1HF:34:1:0,sand_feature:红页L1HF:34:1
2954,时间窗 W001,施工特征,"施工泵压变化 起6.81→止25.64，变化18.83，均值19.49，范围[6.81, 26.02]",E01251,E01253,time_window:红页L1HF:34:1,pressure_feature:红页L1HF:34:1
2955,时间窗 W001,施工特征,"排量变化 起0→止0，变化0，均值0，范围[0, 0]",E01251,E01254,time_window:红页L1HF:34:1,flow_feature:红页L1HF:34:1
2956,时间窗 W001,砂比特征,砂比变化：0,E01251,E01255,time_window:红页L1HF:34:1,sand_feature:红页L1HF:34:1
2957,段 34,包含时间窗,时间窗 W002,E01250,E01256,segment:红页L1HF:34,time_window:红页L1HF:34:2
2958,时间窗 W002,采用液型,0.12%减阻水@时间窗 W002,E01256,E01257,time_window:红页L1HF:34:2,fluid_usage:红页L1HF:34:2:0.12%减阻水
2959,0.12%减阻水@时间窗 W002,液型类别,液型 0.12%减阻水,E01257,E00010,fluid_usage:红页L1HF:34:2:0.12%减阻水,fluid_type:0.12%减阻水
2960,0.12%减阻水@时间窗 W002,开始时间,2024-01-21 14:15:30,E01257,,fluid_usage:红页L1HF:34:2:0.12%减阻水,
2961,0.12%减阻水@时间窗 W002,结束时间,2024-01-21 14:18:30,E01257,,fluid_usage:红页L1HF:34:2:0.12%减阻水,
2962,0.12%减阻水@时间窗 W002,持续时间,3分钟,E01257,,fluid_usage:红页L1HF:34:2:0.12%减阻水,
2963,0.12%减阻水@时间窗 W002,泵压特征,"施工泵压变化 起27.67→止30.05，变化2.38，均值29.2576，范围[27.67, 30.05]",E01257,E01258,fluid_usage:红页L1HF:34:2:0.12%减阻水,pressure_feature:红页L1HF:34:2
2964,0.12%减阻水@时间窗 W002,排量特征,"排量变化 起0.33→止1.05，变化0.72，均值0.9924，范围[0.33, 1.05]",E01257,E01259,fluid_usage:红页L1HF:34:2:0.12%减阻水,flow_feature:红页L1HF:34:2
2965,0.12%减阻水@时间窗 W002,砂比特征,砂比变化：0,E01257,E01260,fluid_usage:红页L1HF:34:2:0.12%减阻水,sand_feature:红页L1HF:34:2
2966,时间窗 W002,施工特征,"施工泵压变化 起27.67→止30.05，变化2.38，均值29.2576，范围[27.67, 30.05]",E01256,E01258,time_window:红页L1HF:34:2,pressure_feature:红页L1HF:34:2
2967,时间窗 W002,施工特征,"排量变化 起0.33→止1.05，变化0.72，均值0.9924，范围[0.33, 1.05]",E01256,E01259,time_window:红页L1HF:34:2,flow_feature:红页L1HF:34:2
2968,时间窗 W002,砂比特征,砂比变化：0,E01256,E01260,time_window:红页L1HF:34:2,sand_feature:红页L1HF:34:2
2969,段 34,包含时间窗,时间窗 W003,E01250,E01261,segment:红页L1HF:34,time_window:红页L1HF:34:3
2970,时间窗 W003,采用液型,15%HCl@时间窗 W003,E01261,E01262,time_window:红页L1HF:34:3,fluid_usage:红页L1HF:34:3:15%HCl
2971,15%HCl@时间窗 W003,液型类别,液型 15%HCl,E01262,E00016,fluid_usage:红页L1HF:34:3:15%HCl,fluid_type:15%HCl
2972,15%HCl@时间窗 W003,开始时间,2024-01-21 14:18:50,E01262,,fluid_usage:红页L1HF:34:3:15%HCl,
2973,15%HCl@时间窗 W003,结束时间,2024-01-21 14:35:30,E01262,,fluid_usage:红页L1HF:34:3:15%HCl,
2974,15%HCl@时间窗 W003,持续时间,16分钟40秒,E01262,,fluid_usage:红页L1HF:34:3:15%HCl,
2975,15%HCl@时间窗 W003,泵压特征,"施工泵压变化 起30.25→止44.36，变化14.11，均值33.6237，范围[30.25, 47.17]",E01262,E01263,fluid_usage:红页L1HF:34:3:15%HCl,pressure_feature:红页L1HF:34:3
2976,15%HCl@时间窗 W003,排量特征,"排量变化 起1.05→止1.99，变化0.94，均值1.2091，范围[1.05, 1.99]",E01262,E01264,fluid_usage:红页L1HF:34:3:15%HCl,flow_feature:红页L1HF:34:3
2977,15%HCl@时间窗 W003,砂比特征,砂比变化：0,E01262,E01265,fluid_usage:红页L1HF:34:3:15%HCl,sand_feature:红页L1HF:34:3
2978,时间窗 W003,施工特征,"施工泵压变化 起30.25→止44.36，变化14.11，均值33.6237，范围[30.25, 47.17]",E01261,E01263,time_window:红页L1HF:34:3,pressure_feature:红页L1HF:34:3
2979,时间窗 W003,施工特征,"排量变化 起1.05→止1.99，变化0.94，均值1.2091，范围[1.05, 1.99]",E01261,E01264,time_window:红页L1HF:34:3,flow_feature:红页L1HF:34:3
2980,时间窗 W003,砂比特征,砂比变化：0,E01261,E01265,time_window:红页L1HF:34:3,sand_feature:红页L1HF:34:3
2981,段 34,包含时间窗,时间窗 W004,E01250,E01266,segment:红页L1HF:34,time_window:红页L1HF:34:4
2982,时间窗 W004,采用液型,0.25%减阻水@时间窗 W004,E01266,E01267,time_window:红页L1HF:34:4,fluid_usage:红页L1HF:34:4:0.25%减阻水
2983,0.25%减阻水@时间窗 W004,液型类别,液型 0.25%减阻水,E01267,E00022,fluid_usage:红页L1HF:34:4:0.25%减阻水,fluid_type:0.25%减阻水
2984,0.25%减阻水@时间窗 W004,开始时间,2024-01-21 14:35:40,E01267,,fluid_usage:红页L1HF:34:4:0.25%减阻水,
2985,0.25%减阻水@时间窗 W004,结束时间,2024-01-21 14:53:10,E01267,,fluid_usage:红页L1HF:34:4:0.25%减阻水,
2986,0.25%减阻水@时间窗 W004,持续时间,17分钟30秒,E01267,,fluid_usage:红页L1HF:34:4:0.25%减阻水,
2987,0.25%减阻水@时间窗 W004,泵压特征,"施工泵压变化 起44.37→止58.99，变化14.62，均值60.1693，范围[44.37, 81.46]",E01267,E01268,fluid_usage:红页L1HF:34:4:0.25%减阻水,pressure_feature:红页L1HF:34:4
2988,0.25%减阻水@时间窗 W004,排量特征,"排量变化 起1.99→止24，变化22.01，均值16.0278，范围[1.99, 24.36]",E01267,E01269,fluid_usage:红页L1HF:34:4:0.25%减阻水,flow_feature:红页L1HF:34:4
2989,0.25%减阻水@时间窗 W004,砂比特征,砂比变化：0,E01267,E01270,fluid_usage:红页L1HF:34:4:0.25%减阻水,sand_feature:红页L1HF:34:4
2990,时间窗 W004,施工特征,"施工泵压变化 起44.37→止58.99，变化14.62，均值60.1693，范围[44.37, 81.46]",E01266,E01268,time_window:红页L1HF:34:4,pressure_feature:红页L1HF:34:4
2991,时间窗 W004,施工特征,"排量变化 起1.99→止24，变化22.01，均值16.0278，范围[1.99, 24.36]",E01266,E01269,time_window:红页L1HF:34:4,flow_feature:红页L1HF:34:4
2992,时间窗 W004,砂比特征,砂比变化：0,E01266,E01270,time_window:红页L1HF:34:4,sand_feature:红页L1HF:34:4
2993,段 34,包含时间窗,时间窗 W005,E01250,E01271,segment:红页L1HF:34,time_window:红页L1HF:34:5
2994,时间窗 W005,采用液型,0.18%减阻水@时间窗 W005,E01271,E01272,time_window:红页L1HF:34:5,fluid_usage:红页L1HF:34:5:0.18%减阻水
2995,0.18%减阻水@时间窗 W005,液型类别,液型 0.18%减阻水,E01272,E00033,fluid_usage:红页L1HF:34:5:0.18%减阻水,fluid_type:0.18%减阻水
2996,0.18%减阻水@时间窗 W005,开始时间,2024-01-21 14:53:20,E01272,,fluid_usage:红页L1HF:34:5:0.18%减阻水,
2997,0.18%减阻水@时间窗 W005,结束时间,2024-01-21 14:55:50,E01272,,fluid_usage:红页L1HF:34:5:0.18%减阻水,
2998,0.18%减阻水@时间窗 W005,持续时间,2分钟30秒,E01272,,fluid_usage:红页L1HF:34:5:0.18%减阻水,
2999,0.18%减阻水@时间窗 W005,泵压特征,"施工泵压变化 起58.99→止57.4，变化-1.59，均值58.3644，范围[57.4, 59.03]",E01272,E01273,fluid_usage:红页L1HF:34:5:0.18%减阻水,pressure_feature:红页L1HF:34:5
3000,0.18%减阻水@时间窗 W005,排量特征,"排量变化 起24→止24，变化0，均值24，范围[24, 24]",E01272,E01274,fluid_usage:红页L1HF:34:5:0.18%减阻水,flow_feature:红页L1HF:34:5
3001,0.18%减阻水@时间窗 W005,砂比特征,"砂比变化 起0.4→止5，变化4.6，均值4.7125，范围[0.4, 5.6]",E01272,E01275,fluid_usage:红页L1HF:34:5:0.18%减阻水,sand_feature:红页L1HF:34:5
3002,时间窗 W005,施工特征,"施工泵压变化 起58.99→止57.4，变化-1.59，均值58.3644，范围[57.4, 59.03]",E01271,E01273,time_window:红页L1HF:34:5,pressure_feature:红页L1HF:34:5
3003,时间窗 W005,施工特征,"排量变化 起24→止24，变化0，均值24，范围[24, 24]",E01271,E01274,time_window:红页L1HF:34:5,flow_feature:红页L1HF:34:5
3004,时间窗 W005,砂比特征,"砂比变化 起0.4→止5，变化4.6，均值4.7125，范围[0.4, 5.6]",E01271,E01275,time_window:红页L1HF:34:5,sand_feature:红页L1HF:34:5
3005,段 34,包含时间窗,时间窗 W006,E01250,E01276,segment:红页L1HF:34,time_window:红页L1HF:34:6
3006,时间窗 W006,采用液型,0.12%减阻水@时间窗 W006,E01276,E01277,time_window:红页L1HF:34:6,fluid_usage:红页L1HF:34:6:0.12%减阻水
3007,0.12%减阻水@时间窗 W006,液型类别,液型 0.12%减阻水,E01277,E00010,fluid_usage:红页L1HF:34:6:0.12%减阻水,fluid_type:0.12%减阻水
3008,0.12%减阻水@时间窗 W006,开始时间,2024-01-21 14:56:00,E01277,,fluid_usage:红页L1HF:34:6:0.12%减阻水,
3009,0.12%减阻水@时间窗 W006,结束时间,2024-01-21 15:32:50,E01277,,fluid_usage:红页L1HF:34:6:0.12%减阻水,
3010,0.12%减阻水@时间窗 W006,持续时间,36分钟50秒,E01277,,fluid_usage:红页L1HF:34:6:0.12%减阻水,
3011,0.12%减阻水@时间窗 W006,泵压特征,"施工泵压变化 起57.35→止56.02，变化-1.33，均值53.3414，范围[36.82, 57.35]",E01277,E01278,fluid_usage:红页L1HF:34:6:0.12%减阻水,pressure_feature:红页L1HF:34:6
3012,0.12%减阻水@时间窗 W006,排量特征,"排量变化 起24→止24.01，变化0.01，均值20.641，范围[3.15, 24.09]",E01277,E01279,fluid_usage:红页L1HF:34:6:0.12%减阻水,flow_feature:红页L1HF:34:6
3013,0.12%减阻水@时间窗 W006,砂比特征,"砂比变化 起5.2→止10.6，变化5.4，均值9.9692，范围[0.1, 13]",E01277,E01280,fluid_usage:红页L1HF:34:6:0.12%减阻水,sand_feature:红页L1HF:34:6
3014,时间窗 W006,施工特征,"施工泵压变化 起57.35→止56.02，变化-1.33，均值53.3414，范围[36.82, 57.35]",E01276,E01278,time_window:红页L1HF:34:6,pressure_feature:红页L1HF:34:6
3015,时间窗 W006,施工特征,"排量变化 起24→止24.01，变化0.01，均值20.641，范围[3.15, 24.09]",E01276,E01279,time_window:红页L1HF:34:6,flow_feature:红页L1HF:34:6
3016,时间窗 W006,砂比特征,"砂比变化 起5.2→止10.6，变化5.4，均值9.9692，范围[0.1, 13]",E01276,E01280,time_window:红页L1HF:34:6,sand_feature:红页L1HF:34:6
3017,段 34,包含时间窗,时间窗 W007,E01250,E01281,segment:红页L1HF:34,time_window:红页L1HF:34:7
3018,时间窗 W007,采用液型,0.18%减阻水@时间窗 W007,E01281,E01282,time_window:红页L1HF:34:7,fluid_usage:红页L1HF:34:7:0.18%减阻水
3019,0.18%减阻水@时间窗 W007,液型类别,液型 0.18%减阻水,E01282,E00033,fluid_usage:红页L1HF:34:7:0.18%减阻水,fluid_type:0.18%减阻水
3020,0.18%减阻水@时间窗 W007,开始时间,2024-01-21 15:33:00,E01282,,fluid_usage:红页L1HF:34:7:0.18%减阻水,
3021,0.18%减阻水@时间窗 W007,结束时间,2024-01-21 15:36:20,E01282,,fluid_usage:红页L1HF:34:7:0.18%减阻水,
3022,0.18%减阻水@时间窗 W007,持续时间,3分钟20秒,E01282,,fluid_usage:红页L1HF:34:7:0.18%减阻水,
3023,0.18%减阻水@时间窗 W007,泵压特征,"施工泵压变化 起56.04→止56.13，变化0.09，均值56.0586，范围[55.93, 56.16]",E01282,E01283,fluid_usage:红页L1HF:34:7:0.18%减阻水,pressure_feature:红页L1HF:34:7
3024,0.18%减阻水@时间窗 W007,排量特征,"排量变化 起24.01→止24.01，变化0，均值24.01，范围[24.01, 24.01]",E01282,E01284,fluid_usage:红页L1HF:34:7:0.18%减阻水,flow_feature:红页L1HF:34:7
3025,0.18%减阻水@时间窗 W007,砂比特征,"砂比变化 起10.2→止0.8，变化-9.4，均值10.9471，范围[0.8, 12]",E01282,E01285,fluid_usage:红页L1HF:34:7:0.18%减阻水,sand_feature:红页L1HF:34:7
3026,时间窗 W007,施工特征,"施工泵压变化 起56.04→止56.13，变化0.09，均值56.0586，范围[55.93, 56.16]",E01281,E01283,time_window:红页L1HF:34:7,pressure_feature:红页L1HF:34:7
3027,时间窗 W007,施工特征,"排量变化 起24.01→止24.01，变化0，均值24.01，范围[24.01, 24.01]",E01281,E01284,time_window:红页L1HF:34:7,flow_feature:红页L1HF:34:7
3028,时间窗 W007,砂比特征,"砂比变化 起10.2→止0.8，变化-9.4，均值10.9471，范围[0.8, 12]",E01281,E01285,time_window:红页L1HF:34:7,sand_feature:红页L1HF:34:7
3029,段 34,包含时间窗,时间窗 W008,E01250,E01286,segment:红页L1HF:34,time_window:红页L1HF:34:8
3030,时间窗 W008,采用液型,0.12%减阻水@时间窗 W008,E01286,E01287,time_window:红页L1HF:34:8,fluid_usage:红页L1HF:34:8:0.12%减阻水
3031,0.12%减阻水@时间窗 W008,液型类别,液型 0.12%减阻水,E01287,E00010,fluid_usage:红页L1HF:34:8:0.12%减阻水,fluid_type:0.12%减阻水
3032,0.12%减阻水@时间窗 W008,开始时间,2024-01-21 15:39:30,E01287,,fluid_usage:红页L1HF:34:8:0.12%减阻水,
3033,0.12%减阻水@时间窗 W008,结束时间,2024-01-21 16:03:00,E01287,,fluid_usage:红页L1HF:34:8:0.12%减阻水,
3034,0.12%减阻水@时间窗 W008,持续时间,23分钟30秒,E01287,,fluid_usage:红页L1HF:34:8:0.12%减阻水,
3035,0.12%减阻水@时间窗 W008,泵压特征,"施工泵压变化 起56.64→止59.13，变化2.49，均值58.7158，范围[56.6, 59.85]",E01287,E01288,fluid_usage:红页L1HF:34:8:0.12%减阻水,pressure_feature:红页L1HF:34:8
3036,0.12%减阻水@时间窗 W008,排量特征,"排量变化 起24→止24.01，变化0.01，均值24.0025，范围[24, 24.01]",E01287,E01289,fluid_usage:红页L1HF:34:8:0.12%减阻水,flow_feature:红页L1HF:34:8
3037,0.12%减阻水@时间窗 W008,砂比特征,"砂比变化 起0.3→止10.5，变化10.2，均值10.4331，范围[0.3, 13.1]",E01287,E01290,fluid_usage:红页L1HF:34:8:0.12%减阻水,sand_feature:红页L1HF:34:8
3038,时间窗 W008,施工特征,"施工泵压变化 起56.64→止59.13，变化2.49，均值58.7158，范围[56.6, 59.85]",E01286,E01288,time_window:红页L1HF:34:8,pressure_feature:红页L1HF:34:8
3039,时间窗 W008,施工特征,"排量变化 起24→止24.01，变化0.01，均值24.0025，范围[24, 24.01]",E01286,E01289,time_window:红页L1HF:34:8,flow_feature:红页L1HF:34:8
3040,时间窗 W008,砂比特征,"砂比变化 起0.3→止10.5，变化10.2，均值10.4331，范围[0.3, 13.1]",E01286,E01290,time_window:红页L1HF:34:8,sand_feature:红页L1HF:34:8
3041,段 34,包含时间窗,时间窗 W009,E01250,E01291,segment:红页L1HF:34,time_window:红页L1HF:34:9
3042,时间窗 W009,采用液型,0.18%减阻水@时间窗 W009,E01291,E01292,time_window:红页L1HF:34:9,fluid_usage:红页L1HF:34:9:0.18%减阻水
3043,0.18%减阻水@时间窗 W009,液型类别,液型 0.18%减阻水,E01292,E00033,fluid_usage:红页L1HF:34:9:0.18%减阻水,fluid_type:0.18%减阻水
3044,0.18%减阻水@时间窗 W009,开始时间,2024-01-21 16:03:10,E01292,,fluid_usage:红页L1HF:34:9:0.18%减阻水,
3045,0.18%减阻水@时间窗 W009,结束时间,2024-01-21 16:05:40,E01292,,fluid_usage:红页L1HF:34:9:0.18%减阻水,
3046,0.18%减阻水@时间窗 W009,持续时间,2分钟30秒,E01292,,fluid_usage:红页L1HF:34:9:0.18%减阻水,
3047,0.18%减阻水@时间窗 W009,泵压特征,"施工泵压变化 起59.15→止58.95，变化-0.2，均值59.1313，范围[58.95, 59.23]",E01292,E01293,fluid_usage:红页L1HF:34:9:0.18%减阻水,pressure_feature:红页L1HF:34:9
3048,0.18%减阻水@时间窗 W009,排量特征,"排量变化 起24.01→止24.01，变化0，均值24.01，范围[24.01, 24.01]",E01292,E01294,fluid_usage:红页L1HF:34:9:0.18%减阻水,flow_feature:红页L1HF:34:9
